doctor_id,work_date,hours_booked
DR2039,2026-01-07,5.08
DR2039,2026-01-08,5.87
DR2039,2026-01-09,7.57
DR2039,2026-01-10,5.82
DR2039,2026-01-11,4.48
DR2039,2026-01-12,7.05
DR2039,2026-01-13,5.23
DR2039,2026-01-14,4.62
DR2039,2026-01-15,4.66
DR2039,2026-01-16,4.29
DR2039,2026-01-17,5.88
DR2039,2026-01-18,6.41
DR2039,2026-01-19,7.44
DR2039,2026-01-20,4.51
DR2039,2026-01-21,7.16
DR2039,2026-01-22,4.99
DR2039,2026-01-23,7.48
DR2039,2026-01-24,4.9
DR2039,2026-01-25,4.87
DR2039,2026-01-26,6.74
DR2039,2026-01-27,7.33
DR2039,2026-01-28,7.03
DR2039,2026-01-29,5.38
DR2039,2026-01-30,5.85
DR2039,2026-01-31,3.52
DR2039,2026-02-01,6.24
DR2039,2026-02-02,6.64
DR2039,2026-02-03,5.97
DR2039,2026-02-04,6.06
DR2040,2025-11-06,6.81
DR2040,2025-11-07,4.79
DR2040,2025-11-08,4.48
DR2040,2025-11-09,9.58
DR2040,2025-11-10,4.5
DR2040,2025-11-11,7.89
DR2040,2025-11-12,4.75
DR2040,2025-11-13,8.74
DR2040,2025-11-14,5.36
DR2040,2025-11-15,4.97
DR2040,2025-11-16,6.89
DR2040,2025-11-17,9.78
DR2040,2025-11-18,5.29
DR2040,2025-11-19,9.37
DR2040,2025-11-20,6.37
DR2040,2025-11-21,7.79
DR2040,2025-11-22,7.72
DR2040,2025-11-23,8.67
DR2040,2025-11-24,7.0
DR2040,2025-11-25,9.83
DR2040,2025-11-26,8.93
DR2040,2025-11-27,6.71
DR2040,2025-11-28,7.14
DR2040,2025-11-29,8.08
DR2040,2025-11-30,6.3
DR2040,2025-12-01,7.5
DR2040,2025-12-02,6.45
DR2040,2025-12-03,9.91
DR2040,2025-12-04,7.0
DR2040,2025-12-05,7.2
DR2040,2025-12-06,9.05
DR2040,2025-12-07,8.05
DR2040,2025-12-08,6.89
DR2040,2025-12-09,9.82
DR2040,2025-12-10,5.6
DR2040,2025-12-11,7.49
DR2040,2025-12-12,4.65
DR2040,2025-12-13,7.8
DR2040,2025-12-14,9.43
DR2040,2025-12-15,7.71
DR2040,2025-12-16,8.63
DR2040,2025-12-17,9.03
DR2040,2025-12-18,4.68
DR2040,2025-12-19,8.82
DR2040,2025-12-20,5.9
DR2040,2025-12-21,9.7
DR2040,2025-12-22,8.93
DR2040,2025-12-23,5.7
DR2040,2025-12-24,5.68
DR2040,2025-12-25,6.47
DR2040,2025-12-26,4.91
DR2040,2025-12-27,4.21
DR2040,2025-12-28,4.61
DR2040,2025-12-29,6.3
DR2040,2025-12-30,8.73
DR2040,2025-12-31,5.1
DR2040,2026-01-01,7.69
DR2040,2026-01-02,7.72
DR2040,2026-01-03,6.52
DR2040,2026-01-04,6.88
DR2040,2026-01-05,8.63
DR2040,2026-01-06,6.73
DR2040,2026-01-07,9.94
DR2040,2026-01-08,8.18
DR2040,2026-01-09,9.0
DR2040,2026-01-10,5.43
DR2040,2026-01-11,5.05
DR2040,2026-01-12,8.86
DR2040,2026-01-13,6.28
DR2040,2026-01-14,5.25
DR2040,2026-01-15,6.95
DR2040,2026-01-16,4.39
DR2040,2026-01-17,6.48
DR2040,2026-01-18,7.1
DR2040,2026-01-19,5.83
DR2040,2026-01-20,6.52
DR2040,2026-01-21,7.0
DR2040,2026-01-22,4.43
DR2040,2026-01-23,4.76
DR2040,2026-01-24,4.28
DR2040,2026-01-25,6.58
DR2040,2026-01-26,7.34
DR2040,2026-01-27,7.69
DR2040,2026-01-28,4.95
DR2040,2026-01-29,6.75
DR2040,2026-01-30,9.95
DR2040,2026-01-31,9.79
DR2040,2026-02-01,7.51
DR2040,2026-02-02,7.83
DR2040,2026-02-03,8.35
DR2040,2026-02-04,6.81
DR2041,2025-11-06,8.82
DR2041,2025-11-07,3.99
DR2041,2025-11-08,6.94
DR2041,2025-11-09,8.71
DR2041,2025-11-10,4.74
DR2041,2025-11-11,7.25
DR2041,2025-11-12,6.77
DR2041,2025-11-13,7.75
DR2041,2025-11-14,7.3
DR2041,2025-11-15,5.18
DR2041,2025-11-16,8.34
DR2041,2025-11-17,5.66
DR2041,2025-11-18,5.69
DR2041,2025-11-19,6.23
DR2041,2025-11-20,4.18
DR2041,2025-11-21,3.83
DR2041,2025-11-22,5.93
DR2041,2025-11-23,7.35
DR2041,2025-11-24,5.72
DR2041,2025-11-25,8.53
DR2041,2025-11-26,6.56
DR2041,2025-11-27,8.49
DR2041,2025-11-28,3.87
DR2041,2025-11-29,5.01
DR2041,2025-11-30,5.62
DR2041,2025-12-01,7.35
DR2041,2025-12-02,6.35
DR2041,2025-12-03,5.76
DR2041,2025-12-04,8.26
DR2041,2025-12-05,5.41
DR2041,2025-12-06,4.58
DR2041,2025-12-07,4.42
DR2041,2025-12-08,4.28
DR2041,2025-12-09,7.59
DR2041,2025-12-10,3.88
DR2041,2025-12-11,7.75
DR2041,2025-12-12,8.6
DR2041,2025-12-13,5.47
DR2041,2025-12-14,7.27
DR2041,2025-12-15,8.47
DR2041,2025-12-16,7.09
DR2041,2025-12-17,5.25
DR2041,2025-12-18,4.22
DR2041,2025-12-19,5.07
DR2041,2025-12-20,7.05
DR2041,2025-12-21,4.05
DR2041,2025-12-22,7.15
DR2041,2025-12-23,3.61
DR2041,2025-12-24,8.57
DR2041,2025-12-25,8.7
DR2041,2025-12-26,3.61
DR2041,2025-12-27,5.64
DR2041,2025-12-28,7.56
DR2041,2025-12-29,6.57
DR2041,2025-12-30,8.18
DR2041,2025-12-31,4.53
DR2041,2026-01-01,8.59
DR2041,2026-01-02,3.75
DR2041,2026-01-03,8.11
DR2041,2026-01-04,5.92
DR2041,2026-01-05,6.43
DR2041,2026-01-06,6.15
DR2041,2026-01-07,7.87
DR2041,2026-01-08,8.78
DR2041,2026-01-09,7.94
DR2041,2026-01-10,8.41
DR2041,2026-01-11,6.61
DR2041,2026-01-12,7.92
DR2041,2026-01-13,6.9
DR2041,2026-01-14,4.36
DR2041,2026-01-15,4.04
DR2041,2026-01-16,5.94
DR2041,2026-01-17,4.19
DR2041,2026-01-18,4.87
DR2041,2026-01-19,5.03
DR2041,2026-01-20,7.36
DR2041,2026-01-21,6.34
DR2041,2026-01-22,8.89
DR2041,2026-01-23,5.75
DR2041,2026-01-24,5.57
DR2041,2026-01-25,6.89
DR2041,2026-01-26,3.61
DR2041,2026-01-27,7.61
DR2041,2026-01-28,7.01
DR2041,2026-01-29,4.12
DR2041,2026-01-30,7.22
DR2041,2026-01-31,5.53
DR2041,2026-02-01,8.01
DR2041,2026-02-02,4.15
DR2041,2026-02-03,4.81
DR2041,2026-02-04,7.91
DR2042,2025-11-06,6.57
DR2042,2025-11-07,4.0
DR2042,2025-11-08,7.81
DR2042,2025-11-09,7.81
DR2042,2025-11-10,7.33
DR2042,2025-11-11,3.38
DR2042,2025-11-12,5.01
DR2042,2025-11-13,3.5
DR2042,2025-11-14,3.33
DR2042,2025-11-15,3.68
DR2042,2025-11-16,7.32
DR2042,2025-11-17,6.6
DR2042,2025-11-18,4.94
DR2042,2025-11-19,7.39
DR2042,2025-11-20,7.65
DR2042,2025-11-21,7.19
DR2042,2025-11-22,6.09
DR2042,2025-11-23,4.45
DR2042,2025-11-24,5.84
DR2042,2025-11-25,7.49
DR2042,2025-11-26,5.74
DR2042,2025-11-27,3.54
DR2042,2025-11-28,4.48
DR2042,2025-11-29,3.23
DR2042,2025-11-30,6.43
DR2042,2025-12-01,6.82
DR2042,2025-12-02,3.9
DR2042,2025-12-03,6.54
DR2042,2025-12-04,4.65
DR2042,2025-12-05,7.96
DR2042,2025-12-06,5.45
DR2042,2025-12-07,6.51
DR2042,2025-12-08,4.65
DR2042,2025-12-09,4.2
DR2042,2025-12-10,4.7
DR2042,2025-12-11,7.03
DR2042,2025-12-12,6.42
DR2042,2025-12-13,5.44
DR2042,2025-12-14,4.97
DR2042,2025-12-15,5.26
DR2042,2025-12-16,5.05
DR2042,2025-12-17,7.19
DR2042,2025-12-18,6.08
DR2042,2025-12-19,4.09
DR2042,2025-12-20,4.27
DR2042,2025-12-21,7.94
DR2042,2025-12-22,4.33
DR2042,2025-12-23,7.69
DR2042,2025-12-24,6.18
DR2042,2025-12-25,3.25
DR2042,2025-12-26,7.6
DR2042,2025-12-27,7.77
DR2042,2025-12-28,6.02
DR2042,2025-12-29,7.09
DR2042,2025-12-30,3.59
DR2042,2025-12-31,6.87
DR2042,2026-01-01,3.85
DR2042,2026-01-02,3.69
DR2042,2026-01-03,4.83
DR2042,2026-01-04,7.06
DR2042,2026-01-05,6.59
DR2042,2026-01-06,7.87
DR2042,2026-01-07,5.41
DR2042,2026-01-08,5.02
DR2042,2026-01-09,5.48
DR2042,2026-01-10,3.36
DR2042,2026-01-11,6.53
DR2042,2026-01-12,6.36
DR2042,2026-01-13,6.7
DR2042,2026-01-14,6.18
DR2042,2026-01-15,7.26
DR2042,2026-01-16,5.77
DR2042,2026-01-17,7.66
DR2042,2026-01-18,3.5
DR2042,2026-01-19,3.29
DR2042,2026-01-20,4.84
DR2042,2026-01-21,5.65
DR2042,2026-01-22,5.09
DR2042,2026-01-23,7.49
DR2042,2026-01-24,7.22
DR2042,2026-01-25,6.08
DR2042,2026-01-26,3.6
DR2042,2026-01-27,7.72
DR2042,2026-01-28,3.25
DR2042,2026-01-29,3.82
DR2042,2026-01-30,7.93
DR2042,2026-01-31,3.62
DR2042,2026-02-01,5.89
DR2042,2026-02-02,6.01
DR2042,2026-02-03,6.9
DR2042,2026-02-04,3.97
DR2043,2025-11-06,4.83
DR2043,2025-11-07,4.02
DR2043,2025-11-08,6.57
DR2043,2025-11-09,8.34
DR2043,2025-11-10,5.5
DR2043,2025-11-11,5.82
DR2043,2025-11-12,8.58
DR2043,2025-11-13,4.6
DR2043,2025-11-14,4.18
DR2043,2025-11-15,6.36
DR2043,2025-11-16,8.59
DR2043,2025-11-17,7.53
DR2043,2025-11-18,7.38
DR2043,2025-11-19,8.79
DR2043,2025-11-20,6.39
DR2043,2025-11-21,4.27
DR2043,2025-11-22,4.12
DR2043,2025-11-23,7.25
DR2043,2025-11-24,5.51
DR2043,2025-11-25,8.35
DR2043,2025-11-26,8.95
DR2043,2025-11-27,6.99
DR2043,2025-11-28,4.61
DR2043,2025-11-29,4.58
DR2043,2025-11-30,6.76
DR2043,2025-12-01,7.33
DR2043,2025-12-02,5.07
DR2043,2025-12-03,7.87
DR2043,2025-12-04,5.02
DR2043,2025-12-05,7.47
DR2043,2025-12-06,5.76
DR2043,2025-12-07,8.6
DR2043,2025-12-08,8.49
DR2043,2025-12-09,8.2
DR2043,2025-12-10,6.7
DR2043,2025-12-11,4.55
DR2043,2025-12-12,4.29
DR2043,2025-12-13,3.88
DR2043,2025-12-14,6.79
DR2043,2025-12-15,8.07
DR2043,2025-12-16,7.39
DR2043,2025-12-17,5.1
DR2043,2025-12-18,6.52
DR2043,2025-12-19,3.96
DR2043,2025-12-20,4.62
DR2043,2025-12-21,8.67
DR2043,2025-12-22,4.51
DR2043,2025-12-23,7.94
DR2043,2025-12-24,5.42
DR2043,2025-12-25,6.78
DR2043,2025-12-26,5.19
DR2043,2025-12-27,4.55
DR2043,2025-12-28,4.0
DR2043,2025-12-29,4.22
DR2043,2025-12-30,6.21
DR2043,2025-12-31,5.11
DR2043,2026-01-01,5.64
DR2043,2026-01-02,3.93
DR2043,2026-01-03,5.46
DR2043,2026-01-04,6.36
DR2043,2026-01-05,3.9
DR2043,2026-01-06,7.05
DR2043,2026-01-07,6.58
DR2043,2026-01-08,4.21
DR2043,2026-01-09,8.76
DR2043,2026-01-10,8.67
DR2043,2026-01-11,3.61
DR2043,2026-01-12,6.27
DR2043,2026-01-13,4.2
DR2043,2026-01-14,5.44
DR2043,2026-01-15,8.79
DR2043,2026-01-16,7.48
DR2043,2026-01-17,5.99
DR2043,2026-01-18,4.66
DR2043,2026-01-19,8.91
DR2043,2026-01-20,4.44
DR2043,2026-01-21,3.92
DR2043,2026-01-22,8.41
DR2043,2026-01-23,8.96
DR2043,2026-01-24,6.11
DR2043,2026-01-25,7.63
DR2043,2026-01-26,5.93
DR2043,2026-01-27,6.67
DR2043,2026-01-28,5.62
DR2043,2026-01-29,4.61
DR2043,2026-01-30,6.18
DR2043,2026-01-31,6.26
DR2043,2026-02-01,4.61
DR2043,2026-02-02,8.38
DR2043,2026-02-03,8.15
DR2043,2026-02-04,7.61
DR2044,2025-11-06,4.45
DR2044,2025-11-07,3.61
DR2044,2025-11-08,5.01
DR2044,2025-11-09,5.92
DR2044,2025-11-10,6.71
DR2044,2025-11-11,7.62
DR2044,2025-11-12,6.51
DR2044,2025-11-13,8.37
DR2044,2025-11-14,8.5
DR2044,2025-11-15,8.44
DR2044,2025-11-16,8.4
DR2044,2025-11-17,3.98
DR2044,2025-11-18,5.96
DR2044,2025-11-19,8.54
DR2044,2025-11-20,7.11
DR2044,2025-11-21,4.83
DR2044,2025-11-22,3.88
DR2044,2025-11-23,7.39
DR2044,2025-11-24,7.51
DR2044,2025-11-25,5.67
DR2044,2025-11-26,4.1
DR2044,2025-11-27,8.52
DR2044,2025-11-28,6.17
DR2044,2025-11-29,8.01
DR2044,2025-11-30,3.89
DR2044,2025-12-01,4.38
DR2044,2025-12-02,5.18
DR2044,2025-12-03,3.8
DR2044,2025-12-04,4.49
DR2044,2025-12-05,4.47
DR2044,2025-12-06,3.69
DR2044,2025-12-07,4.71
DR2044,2025-12-08,6.57
DR2044,2025-12-09,8.11
DR2044,2025-12-10,3.7
DR2044,2025-12-11,7.84
DR2044,2025-12-12,8.57
DR2044,2025-12-13,4.07
DR2044,2025-12-14,7.43
DR2044,2025-12-15,7.04
DR2044,2025-12-16,8.12
DR2044,2025-12-17,4.88
DR2044,2025-12-18,7.96
DR2044,2025-12-19,8.45
DR2044,2025-12-20,8.15
DR2044,2025-12-21,7.82
DR2044,2025-12-22,7.93
DR2044,2025-12-23,4.94
DR2044,2025-12-24,4.09
DR2044,2025-12-25,3.97
DR2044,2025-12-26,8.36
DR2044,2025-12-27,6.81
DR2044,2025-12-28,4.84
DR2044,2025-12-29,6.2
DR2044,2025-12-30,4.85
DR2044,2025-12-31,4.84
DR2044,2026-01-01,6.1
DR2044,2026-01-02,6.67
DR2044,2026-01-03,6.41
DR2044,2026-01-04,8.01
DR2044,2026-01-05,6.46
DR2044,2026-01-06,8.62
DR2044,2026-01-07,3.99
DR2044,2026-01-08,8.54
DR2044,2026-01-09,8.85
DR2044,2026-01-10,3.82
DR2044,2026-01-11,4.36
DR2044,2026-01-12,4.86
DR2044,2026-01-13,6.13
DR2044,2026-01-14,5.76
DR2044,2026-01-15,8.44
DR2044,2026-01-16,7.6
DR2044,2026-01-17,3.64
DR2044,2026-01-18,7.6
DR2044,2026-01-19,6.21
DR2044,2026-01-20,7.24
DR2044,2026-01-21,6.08
DR2044,2026-01-22,5.91
DR2044,2026-01-23,4.45
DR2044,2026-01-24,6.09
DR2044,2026-01-25,6.07
DR2044,2026-01-26,3.79
DR2044,2026-01-27,8.37
DR2044,2026-01-28,6.46
DR2044,2026-01-29,5.59
DR2044,2026-01-30,5.61
DR2044,2026-01-31,8.15
DR2044,2026-02-01,7.75
DR2044,2026-02-02,6.94
DR2044,2026-02-03,3.95
DR2044,2026-02-04,8.54
DR2045,2025-11-06,4.75
DR2045,2025-11-07,4.68
DR2045,2025-11-08,3.53
DR2045,2025-11-09,3.79
DR2045,2025-11-10,6.63
DR2045,2025-11-11,6.21
DR2045,2025-11-12,4.45
DR2045,2025-11-13,5.78
DR2045,2025-11-14,6.29
DR2045,2025-11-15,7.08
DR2045,2025-11-16,3.78
DR2045,2025-11-17,6.0
DR2045,2025-11-18,4.41
DR2045,2025-11-19,7.74
DR2045,2025-11-20,6.42
DR2045,2025-11-21,4.18
DR2045,2025-11-22,4.43
DR2045,2025-11-23,4.04
DR2045,2025-11-24,6.64
DR2045,2025-11-25,6.33
DR2045,2025-11-26,7.78
DR2045,2025-11-27,7.01
DR2045,2025-11-28,7.59
DR2045,2025-11-29,3.24
DR2045,2025-11-30,5.72
DR2045,2025-12-01,3.93
DR2045,2025-12-02,7.12
DR2045,2025-12-03,5.33
DR2045,2025-12-04,7.98
DR2045,2025-12-05,7.48
DR2045,2025-12-06,6.39
DR2045,2025-12-07,4.51
DR2045,2025-12-08,4.76
DR2045,2025-12-09,3.58
DR2045,2025-12-10,6.09
DR2045,2025-12-11,6.23
DR2045,2025-12-12,6.97
DR2045,2025-12-13,6.79
DR2045,2025-12-14,5.28
DR2045,2025-12-15,6.44
DR2045,2025-12-16,5.11
DR2045,2025-12-17,3.25
DR2045,2025-12-18,6.78
DR2045,2025-12-19,6.47
DR2045,2025-12-20,7.16
DR2045,2025-12-21,4.83
DR2045,2025-12-22,5.6
DR2045,2025-12-23,5.58
DR2045,2025-12-24,5.59
DR2045,2025-12-25,4.33
DR2045,2025-12-26,5.65
DR2045,2025-12-27,7.94
DR2045,2025-12-28,3.77
DR2045,2025-12-29,5.36
DR2045,2025-12-30,5.29
DR2045,2025-12-31,4.28
DR2045,2026-01-01,4.11
DR2045,2026-01-02,4.52
DR2045,2026-01-03,5.72
DR2045,2026-01-04,7.08
DR2045,2026-01-05,6.64
DR2045,2026-01-06,3.26
DR2045,2026-01-07,7.62
DR2045,2026-01-08,7.69
DR2045,2026-01-09,7.01
DR2045,2026-01-10,3.93
DR2045,2026-01-11,7.88
DR2045,2026-01-12,5.7
DR2045,2026-01-13,7.38
DR2045,2026-01-14,5.51
DR2045,2026-01-15,6.95
DR2045,2026-01-16,4.57
DR2045,2026-01-17,5.99
DR2045,2026-01-18,7.93
DR2045,2026-01-19,3.63
DR2045,2026-01-20,5.89
DR2045,2026-01-21,3.63
DR2045,2026-01-22,7.85
DR2045,2026-01-23,7.44
DR2045,2026-01-24,6.54
DR2045,2026-01-25,6.45
DR2045,2026-01-26,3.55
DR2045,2026-01-27,4.58
DR2045,2026-01-28,3.75
DR2045,2026-01-29,6.15
DR2045,2026-01-30,5.57
DR2045,2026-01-31,6.24
DR2045,2026-02-01,7.54
DR2045,2026-02-02,4.84
DR2045,2026-02-03,6.08
DR2045,2026-02-04,5.01
DR2046,2025-11-06,7.19
DR2046,2025-11-07,7.39
DR2046,2025-11-08,4.35
DR2046,2025-11-09,3.32
DR2046,2025-11-10,6.53
DR2046,2025-11-11,5.24
DR2046,2025-11-12,7.28
DR2046,2025-11-13,7.73
DR2046,2025-11-14,3.27
DR2046,2025-11-15,5.5
DR2046,2025-11-16,4.5
DR2046,2025-11-17,5.68
DR2046,2025-11-18,7.85
DR2046,2025-11-19,8.0
DR2046,2025-11-20,3.99
DR2046,2025-11-21,4.74
DR2046,2025-11-22,4.49
DR2046,2025-11-23,5.16
DR2046,2025-11-24,7.6
DR2046,2025-11-25,5.43
DR2046,2025-11-26,6.08
DR2046,2025-11-27,3.5
DR2046,2025-11-28,6.63
DR2046,2025-11-29,7.86
DR2046,2025-11-30,7.05
DR2046,2025-12-01,7.16
DR2046,2025-12-02,5.54
DR2046,2025-12-03,4.15
DR2046,2025-12-04,5.98
DR2046,2025-12-05,6.9
DR2046,2025-12-06,5.5
DR2046,2025-12-07,4.12
DR2046,2025-12-08,5.76
DR2046,2025-12-09,5.91
DR2046,2025-12-10,4.18
DR2046,2025-12-11,6.68
DR2046,2025-12-12,7.83
DR2046,2025-12-13,4.78
DR2046,2025-12-14,6.09
DR2046,2025-12-15,7.51
DR2046,2025-12-16,7.16
DR2046,2025-12-17,4.93
DR2046,2025-12-18,7.7
DR2046,2025-12-19,7.87
DR2046,2025-12-20,4.33
DR2046,2025-12-21,4.29
DR2046,2025-12-22,7.54
DR2046,2025-12-23,7.68
DR2046,2025-12-24,6.77
DR2046,2025-12-25,4.99
DR2046,2025-12-26,4.49
DR2046,2025-12-27,3.84
DR2046,2025-12-28,4.08
DR2046,2025-12-29,5.19
DR2046,2025-12-30,4.25
DR2046,2025-12-31,4.91
DR2046,2026-01-01,5.21
DR2046,2026-01-02,5.58
DR2046,2026-01-03,5.68
DR2046,2026-01-04,4.14
DR2046,2026-01-05,7.66
DR2046,2026-01-06,7.1
DR2046,2026-01-07,5.47
DR2046,2026-01-08,7.02
DR2046,2026-01-09,6.85
DR2046,2026-01-10,4.68
DR2046,2026-01-11,7.64
DR2046,2026-01-12,7.99
DR2046,2026-01-13,7.31
DR2046,2026-01-14,5.61
DR2046,2026-01-15,5.83
DR2046,2026-01-16,4.51
DR2046,2026-01-17,5.43
DR2046,2026-01-18,3.73
DR2046,2026-01-19,5.0
DR2046,2026-01-20,6.2
DR2046,2026-01-21,4.72
DR2046,2026-01-22,4.55
DR2046,2026-01-23,4.91
DR2046,2026-01-24,6.72
DR2046,2026-01-25,6.99
DR2046,2026-01-26,7.32
DR2046,2026-01-27,3.98
DR2046,2026-01-28,4.45
DR2046,2026-01-29,7.39
DR2046,2026-01-30,7.73
DR2046,2026-01-31,5.54
DR2046,2026-02-01,7.69
DR2046,2026-02-02,5.13
DR2046,2026-02-03,6.76
DR2046,2026-02-04,6.53
DR2047,2025-11-06,7.67
DR2047,2025-11-07,4.67
DR2047,2025-11-08,5.21
DR2047,2025-11-09,5.69
DR2047,2025-11-10,6.05
DR2047,2025-11-11,6.69
DR2047,2025-11-12,3.92
DR2047,2025-11-13,4.24
DR2047,2025-11-14,5.67
DR2047,2025-11-15,5.11
DR2047,2025-11-16,4.31
DR2047,2025-11-17,7.37
DR2047,2025-11-18,7.75
DR2047,2025-11-19,3.34
DR2047,2025-11-20,3.67
DR2047,2025-11-21,6.41
DR2047,2025-11-22,5.8
DR2047,2025-11-23,4.04
DR2047,2025-11-24,6.32
DR2047,2025-11-25,5.93
DR2047,2025-11-26,6.69
DR2047,2025-11-27,6.7
DR2047,2025-11-28,7.62
DR2047,2025-11-29,3.37
DR2047,2025-11-30,3.34
DR2047,2025-12-01,4.9
DR2047,2025-12-02,5.25
DR2047,2025-12-03,6.3
DR2047,2025-12-04,5.35
DR2047,2025-12-05,7.17
DR2047,2025-12-06,6.39
DR2047,2025-12-07,5.78
DR2047,2025-12-08,6.4
DR2047,2025-12-09,5.16
DR2047,2025-12-10,3.43
DR2047,2025-12-11,5.82
DR2047,2025-12-12,5.26
DR2047,2025-12-13,5.99
DR2047,2025-12-14,7.44
DR2047,2025-12-15,4.37
DR2047,2025-12-16,7.17
DR2047,2025-12-17,6.7
DR2047,2025-12-18,7.26
DR2047,2025-12-19,7.78
DR2047,2025-12-20,7.27
DR2047,2025-12-21,6.45
DR2047,2025-12-22,7.89
DR2047,2025-12-23,6.51
DR2047,2025-12-24,6.04
DR2047,2025-12-25,7.74
DR2047,2025-12-26,3.35
DR2047,2025-12-27,7.83
DR2047,2025-12-28,6.78
DR2047,2025-12-29,3.56
DR2047,2025-12-30,7.13
DR2047,2025-12-31,3.42
DR2047,2026-01-01,6.29
DR2047,2026-01-02,7.56
DR2047,2026-01-03,4.36
DR2047,2026-01-04,3.37
DR2047,2026-01-05,7.08
DR2047,2026-01-06,5.66
DR2047,2026-01-07,5.74
DR2047,2026-01-08,6.02
DR2047,2026-01-09,7.19
DR2047,2026-01-10,3.51
DR2047,2026-01-11,4.27
DR2047,2026-01-12,3.99
DR2047,2026-01-13,5.73
DR2047,2026-01-14,4.9
DR2047,2026-01-15,7.31
DR2047,2026-01-16,7.57
DR2047,2026-01-17,7.14
DR2047,2026-01-18,4.3
DR2047,2026-01-19,5.16
DR2047,2026-01-20,7.27
DR2047,2026-01-21,6.39
DR2047,2026-01-22,7.78
DR2047,2026-01-23,7.41
DR2047,2026-01-24,4.27
DR2047,2026-01-25,3.9
DR2047,2026-01-26,7.52
DR2047,2026-01-27,6.98
DR2047,2026-01-28,5.59
DR2047,2026-01-29,5.95
DR2047,2026-01-30,3.84
DR2047,2026-01-31,7.47
DR2047,2026-02-01,3.77
DR2047,2026-02-02,5.88
DR2047,2026-02-03,7.8
DR2047,2026-02-04,5.95
DR2048,2025-11-06,4.94
DR2048,2025-11-07,7.99
DR2048,2025-11-08,5.34
DR2048,2025-11-09,3.71
DR2048,2025-11-10,6.05
DR2048,2025-11-11,6.9
DR2048,2025-11-12,5.5
DR2048,2025-11-13,7.06
DR2048,2025-11-14,4.07
DR2048,2025-11-15,6.08
DR2048,2025-11-16,8.28
DR2048,2025-11-17,6.7
DR2048,2025-11-18,7.21
DR2048,2025-11-19,7.42
DR2048,2025-11-20,5.64
DR2048,2025-11-21,4.91
DR2048,2025-11-22,8.47
DR2048,2025-11-23,3.79
DR2048,2025-11-24,4.98
DR2048,2025-11-25,6.71
DR2048,2025-11-26,8.53
DR2048,2025-11-27,8.82
DR2048,2025-11-28,5.78
DR2048,2025-11-29,6.38
DR2048,2025-11-30,5.42
DR2048,2025-12-01,5.04
DR2048,2025-12-02,5.01
DR2048,2025-12-03,7.07
DR2048,2025-12-04,7.91
DR2048,2025-12-05,8.07
DR2048,2025-12-06,5.35
DR2048,2025-12-07,4.44
DR2048,2025-12-08,5.35
DR2048,2025-12-09,5.78
DR2048,2025-12-10,4.71
DR2048,2025-12-11,8.27
DR2048,2025-12-12,6.17
DR2048,2025-12-13,4.94
DR2048,2025-12-14,8.66
DR2048,2025-12-15,3.83
DR2048,2025-12-16,7.53
DR2048,2025-12-17,5.07
DR2048,2025-12-18,4.14
DR2048,2025-12-19,7.21
DR2048,2025-12-20,7.99
DR2048,2025-12-21,4.42
DR2048,2025-12-22,5.14
DR2048,2025-12-23,7.12
DR2048,2025-12-24,5.58
DR2048,2025-12-25,7.62
DR2048,2025-12-26,8.09
DR2048,2025-12-27,8.9
DR2048,2025-12-28,8.51
DR2048,2025-12-29,7.02
DR2048,2025-12-30,7.96
DR2048,2025-12-31,7.94
DR2048,2026-01-01,6.8
DR2048,2026-01-02,3.66
DR2048,2026-01-03,3.62
DR2048,2026-01-04,4.08
DR2048,2026-01-05,6.77
DR2048,2026-01-06,4.32
DR2048,2026-01-07,6.24
DR2048,2026-01-08,7.5
DR2048,2026-01-09,4.15
DR2048,2026-01-10,6.27
DR2048,2026-01-11,7.15
DR2048,2026-01-12,4.13
DR2048,2026-01-13,5.69
DR2048,2026-01-14,5.85
DR2048,2026-01-15,5.86
DR2048,2026-01-16,4.88
DR2048,2026-01-17,3.84
DR2048,2026-01-18,3.8
DR2048,2026-01-19,5.01
DR2048,2026-01-20,7.33
DR2048,2026-01-21,7.06
DR2048,2026-01-22,6.16
DR2048,2026-01-23,7.73
DR2048,2026-01-24,6.06
DR2048,2026-01-25,5.58
DR2048,2026-01-26,4.98
DR2048,2026-01-27,5.62
DR2048,2026-01-28,4.89
DR2048,2026-01-29,5.33
DR2048,2026-01-30,7.61
DR2048,2026-01-31,5.91
DR2048,2026-02-01,4.49
DR2048,2026-02-02,4.42
DR2048,2026-02-03,6.49
DR2048,2026-02-04,7.43
DR2049,2025-11-06,5.4
DR2049,2025-11-07,7.64
DR2049,2025-11-08,5.06
DR2049,2025-11-09,3.47
DR2049,2025-11-10,5.54
DR2049,2025-11-11,6.95
DR2049,2025-11-12,7.53
DR2049,2025-11-13,5.97
DR2049,2025-11-14,5.96
DR2049,2025-11-15,7.59
DR2049,2025-11-16,3.64
DR2049,2025-11-17,3.94
DR2049,2025-11-18,3.72
DR2049,2025-11-19,4.29
DR2049,2025-11-20,5.86
DR2049,2025-11-21,4.97
DR2049,2025-11-22,4.63
DR2049,2025-11-23,5.81
DR2049,2025-11-24,7.37
DR2049,2025-11-25,6.19
DR2049,2025-11-26,7.61
DR2049,2025-11-27,3.47
DR2049,2025-11-28,4.69
DR2049,2025-11-29,5.65
DR2049,2025-11-30,6.11
DR2049,2025-12-01,5.13
